id	xcoord	ycoord	type	neighbours
68	-106.91822809392595	31.231569227181595	0	87,110,209,249,644,738
69	-104.36955660043832	21.025341625805375	0	266,652,718,747,884,918
70	-100.74479523545226	17.534145185026958	0	105,347,732,920,925
71	-102.02033900861584	23.947554207385107	1	36,378,492,533,662,667
72	-97.03361064650746	16.331037179712208	1	29,46,78,158,688,706
73	-99.03431764381193	26.078476378304362	0	338,433,584,586,762
74	-96.45555819020096	18.24177791507897	0	228,304,398,859,894,899
75	-89.4124811546553	19.300480362634524	0	15,233,423,626,743,936
76	-112.86889271011893	30.864999757390947	0	543,833,908
77	-106.95497343292755	24.245129259693478	0	157,261,583,805
78	-97.27657137553156	16.686203839696162	1	72,211,688,706,902,938
79	-112.15534521976197	27.084835007889073	0	440,466,759
80	-101.18942536179122	28.25027196622205	0	22,82,203,226,272,339
81	-95.10920771116142	18.32490885725992	0	242,888,890,919
82	-101.474560087421	28.615443773490803	0	22,80,89,203,477,819
83	-108.0368371874246	24.899277541630273	0	191,438,547,916
84	-105.12464056083641	21.33448395963294	0	284,380,718,773,918
85	-87.89755341296208	20.42011969805024	0	248,334,406,429,545,812
86	-108.94373388942567	25.95917086373373	0	481,708,722,903
87	-106.40351044411192	31.283412346844695	0	68,110,194,209
88	-99.1931417671394	24.91865733424365	0	33,224,372,758,836,942
89	-101.7617002088782	28.980036612620506	0	82,477,620,694,765,819
90	-99.82671470311688	23.72598828758722	1	176,216,322,324,475,811
91	-106.29003515660591	28.5943254562578	1	41,313,511,619,739,788
92	-103.92507691594066	19.142227396849414	0	133,358,851,872
93	-98.60861973636203	23.421085364200273	0	18,357,397,399,525,897
94	-105.18648153445419	27.928542319663574	0	65,146,343,513,635,882
95	-96.98499595098322	19.71456697478211	1	144,219,460,517,742,766
96	-103.30606511099315	22.288978928371623	1	4,287,496,532,589,945
97	-98.67077784146352	17.329799880706602	1	412,483,502,728,808,866
98	-92.87592377298954	17.702715447751164	0	410,459,651,696,841,860
99	-113.75274183612399	28.789615365211645	0	439,677,749,909
100	-108.49334067785219	27.962154177418963	0	58,363,471,520,570,852
101	-92.83345505057021	15.503998600450819	0	370,720,725,757
102	-106.38538514283404	27.42082270246851	1	107,207,276,317,741,755
103	-108.92282063136025	29.075805085867223	0	241,498,604,787,862,914
104	-105.29170832081843	26.75505326698365	1	234,704,745,776,816,910
105	-100.5467350108754	17.931000274760475	0	70,147,245,250,347,925
106	-100.13125952019001	27.54892196555351	0	148,281,342,569,574
107	-106.08543333491967	27.06357806321882	1	102,274,276,317,776,910
108	-106.07766090422622	23.17418823135333	0	167,548,825,934
109	-99.88890698056908	18.366264958855822	0	147,245,252,435,554,806
110	-106.71526419671135	31.636102006582206	0	68,87,738
111	-90.91731446020076	16.69628670698647	0	198,715,831,952,955,1000
112	-108.1075387910002	28.78428490384151	1	377,570,604,787,876,891
113	-92.86160209344926	16.96689772369797	0	696,783,827,834,860,906
114	-111.71170424632628	30.260232610263532	0	258,599,609,632,690,801
115	-103.26716666137978	24.228330504396002	1	31,48,180,208,458,896
116	-104.6318388760978	23.324380853078555	1	445,526,528,614,815,937
117	-106.17613380209153	23.941773921519133	0	157,167,261,535,934,939
118	-94.19528608694927	17.6327631793932	0	12,52,251,576,577,594
119	-97.99280365733985	21.16825844054202	0	221,326,359,505,531,622
120	-102.39725356992648	27.78010919693087	0	362,648,699,814,847,875
121	-100.28233102439098	26.387263969627664	0	213,256,303,388,524,843
122	-115.55095042821789	31.205376133153127	0	124,461,672,730,733,797
123	-102.95065031879075	21.16300454329815	1	186,454,553,639,663,855
124	-116.05313034452739	31.11797325883104	0	13,122,461,797
125	-97.31732949925605	17.432091879255672	1	222,401,450,484,902,938
126	-106.49991185392442	30.119224230633215	1	14,27,188,468,849,915
127	-111.70523969905891	25.978647242400054	0	5,374,508,770
128	-103.34380190542764	20.354636131731304	1	349,350,454,465,659,844
