id	deme	orig_id
496	442	554
497	442	555
498	369	562
499	369	563
500	705	564
501	705	565
502	856	572
503	856	573
504	856	574
505	856	575
506	856	578
507	856	579
508	651	580
509	651	581
510	442	582
511	442	583
512	442	584
513	442	585
514	358	586
515	358	587
516	651	588
517	651	589
518	772	590
519	772	591
520	651	592
521	651	593
522	672	594
523	672	595
524	856	596
525	856	597
526	597	598
527	597	599
528	358	600
529	358	601
530	597	602
531	597	603
532	651	604
533	651	605
534	651	606
535	651	607
536	651	610
537	651	611
538	651	612
539	651	613
540	358	614
541	358	615
542	772	616
543	772	617
544	772	620
545	772	621
546	442	622
547	442	623
548	442	624
549	442	625
550	705	626
551	705	627
552	651	630
553	651	631
554	651	636
555	651	637
556	672	638
557	672	639
558	568	640
559	568	641
560	369	642
561	369	643
562	651	644
563	651	645
564	568	646
565	568	647
566	597	650
567	597	651
568	568	652
569	568	653
570	568	654
571	568	655
572	729	658
573	729	659
574	369	660
575	369	661
576	705	662
577	705	663
578	856	664
579	856	665
580	392	666
581	392	667
582	651	668
583	651	669
584	856	670
585	856	671
586	442	672
587	442	673
588	568	674
589	568	675
590	568	676
591	568	677
592	568	678
593	568	679
594	442	680
595	442	681
596	392	682
597	392	683
598	442	684
599	442	685
600	568	686
601	568	687
602	729	688
603	729	689
604	568	690
605	568	691
606	442	692
607	442	693
608	568	694
609	568	695
610	729	696
611	729	697
612	729	698
613	729	699
614	442	700
615	442	701
616	568	702
617	568	703
618	568	704
619	568	705
620	392	706
621	392	707
622	729	708
623	729	709
624	409	710
625	409	711
626	442	712
627	442	713
628	442	714
629	442	715
630	392	716
631	392	717
632	729	718
633	729	719
634	568	720
635	568	721
636	568	722
637	568	723
638	392	724
639	392	725
640	568	726
641	568	727
642	729	728
643	729	729
644	442	730
645	442	731
646	568	732
647	568	733
648	568	734
649	568	735
650	392	736
651	392	737
652	568	738
653	568	739
654	392	740
655	392	741
656	729	742
657	729	743
658	442	744
659	442	745
660	442	746
661	442	747
662	568	748
663	568	749
664	409	750
665	409	751
666	729	752
667	729	753
668	729	754
669	729	755
670	442	756
671	442	757
672	442	758
673	442	759
674	568	760
675	568	761
676	409	762
677	409	763
678	442	764
679	442	765
680	568	766
681	568	767
682	195	768
683	195	769
684	517	770
685	517	771
686	517	772
687	517	773
688	392	774
689	392	775
690	392	776
691	392	777
692	442	778
693	442	779
694	392	780
695	392	781
696	568	782
697	568	783
698	568	784
699	568	785
700	568	786
701	568	787
702	195	788
703	195	789
704	734	790
705	734	791
706	568	792
707	568	793
708	442	794
709	442	795
710	195	796
711	195	797
712	729	798
713	729	799
714	734	800
715	734	801
716	195	802
717	195	803
718	729	804
719	729	805
720	442	806
721	442	807
722	195	808
723	195	809
724	517	810
725	517	811
726	517	812
727	517	813
728	568	814
729	568	815
730	195	816
731	195	817
732	409	818
733	409	819
734	195	820
735	195	821
736	195	822
737	195	823
738	392	824
739	392	825
740	734	826
741	734	827
742	517	828
743	517	829
744	734	830
745	734	831
746	734	832
747	734	833
748	517	834
749	517	835
750	409	836
751	409	837
752	517	838
753	517	839
754	517	840
755	517	841
756	195	842
757	195	843
758	302	844
759	302	845
760	195	846
761	195	847
762	302	848
763	302	849
764	734	850
765	734	851
766	734	852
767	734	853
768	392	854
769	392	855
770	734	856
771	734	857
772	568	858
773	568	859
774	302	860
775	302	861
776	409	862
777	409	863
778	517	864
779	517	865
780	195	866
781	195	867
782	517	868
783	517	869
784	517	870
785	517	871
786	517	872
787	517	873
788	517	874
789	517	875
790	195	876
791	195	877
792	568	878
793	568	879
794	517	880
795	517	881
796	517	882
797	517	883
798	517	884
799	517	885
800	195	886
801	195	887
802	517	888
803	517	889
804	734	890
805	734	891
806	195	892
807	195	893
808	734	894
809	734	895
810	568	896
811	568	897
812	409	898
813	409	899
814	517	900
815	517	901
816	734	902
817	734	903
818	517	904
819	517	905
820	195	906
821	195	907
822	734	908
823	734	909
824	517	910
825	517	911
826	302	912
827	302	913
828	195	914
829	195	915
830	195	916
831	195	917
832	302	918
833	302	919
834	195	920
835	195	921
836	302	922
837	302	923
838	195	924
839	195	925
840	734	926
841	734	927
842	409	928
843	409	929
844	734	930
845	734	931
846	302	932
847	302	933
848	734	934
849	734	935
850	302	936
851	302	937
852	517	938
853	517	939
854	734	940
855	734	941
856	302	942
857	302	943
858	734	944
859	734	945
860	734	946
861	734	947
862	517	948
863	517	949
864	734	952
865	734	953
866	195	954
867	195	955
868	734	956
869	734	957
870	734	958
871	734	959
872	734	962
873	734	963
874	517	966
875	517	967
876	311	968
877	311	969
878	734	970
879	734	971
880	311	974
881	311	975
882	607	976
883	607	977
884	607	980
885	607	981
886	302	982
887	302	983
888	409	986
889	409	987
890	607	990
891	607	991
892	607	992
893	607	993
894	607	998
895	607	999
896	302	1004
897	302	1005
898	409	1006
899	409	1007
900	517	1008
901	517	1009
902	607	1012
903	607	1013
904	607	1014
905	607	1015
906	607	1016
907	607	1017
908	607	1018
909	607	1019
910	607	1020
911	607	1021
912	607	1024
913	607	1025
914	607	1026
915	607	1027
916	607	1030
917	607	1031
918	607	1032
919	607	1033
920	607	1036
921	607	1037
922	311	1040
923	311	1041
924	607	1042
925	607	1043
926	607	1044
927	607	1045
928	607	1050
929	607	1051
930	856	1052
931	856	1053
932	729	1054
933	729	1055
934	729	1056
935	729	1057
936	392	1058
937	392	1059
938	729	1060
939	729	1061
940	607	1064
941	607	1065
942	568	1066
943	568	1067
944	607	1068
945	607	1069
946	409	1070
947	409	1071
948	607	1078
949	607	1079
950	607	1086
951	607	1087
952	607	1088
953	607	1089
954	856	1090
955	856	1091
956	607	1092
957	607	1093
958	607	1094
959	607	1095
960	607	1096
961	607	1097
962	607	1098
963	607	1099
964	311	1102
965	311	1103
966	607	1108
967	607	1109
968	311	1110
969	311	1111
970	607	1112
971	607	1113
972	856	1114
973	856	1115
974	442	1118
975	442	1119
976	856	1120
977	856	1121
978	392	1122
979	392	1123
980	442	1124
981	442	1125
982	311	1126
983	311	1127
984	607	1132
985	607	1133
986	548	1146
987	548	1147
988	607	1148
989	607	1149
990	607	1150
991	607	1151
992	607	1152
993	607	1153
994	686	1154
995	686	1155
996	607	1156
997	607	1157
998	607	1164
999	607	1165
1000	607	1166
1001	607	1167
1002	856	1168
1003	856	1169
1004	442	1170
1005	442	1171
1006	597	1172
1007	597	1173
1008	607	1174
1009	607	1175
1010	568	1176
1011	568	1177
1012	442	1178
1013	442	1179
1014	442	1180
1015	442	1181
1016	729	1182
1017	729	1183
1018	607	1184
1019	607	1185
1020	686	1196
1021	686	1197
1022	311	1198
1023	311	1199
1024	548	1204
1025	548	1205
1026	607	1206
1027	607	1207
1028	607	1208
1029	607	1209
1030	607	1210
1031	607	1211
1032	607	1212
1033	607	1213
1034	409	1214
1035	409	1215
1036	607	1216
1037	607	1217
1038	409	1222
1039	409	1223
1040	607	1224
1041	607	1225
1042	607	1226
1043	607	1227
1044	607	1228
1045	607	1229
1046	607	1230
1047	607	1231
1048	686	1232
1049	686	1233
1050	568	1234
1051	568	1235
1052	392	1236
1053	392	1237
1054	442	1238
1055	442	1239
1056	607	1264
1057	607	1265
1058	607	1266
1059	607	1267
1060	607	1268
1061	607	1269
1062	686	1270
1063	686	1271
1064	607	1272
1065	607	1273
1066	409	1276
1067	409	1277
1068	607	1278
1069	607	1279
1070	607	1280
1071	607	1281
1072	686	1282
1073	686	1283
1074	358	1284
1075	358	1285
1076	607	1286
1077	607	1287
1078	607	1288
1079	607	1289
1080	651	1290
1081	651	1291
1082	729	1294
1083	729	1295
1084	568	1296
1085	568	1297
1086	568	1298
1087	568	1299
1088	607	1302
1089	607	1303
1090	296	1304
1091	296	1305
1092	607	1308
1093	607	1309
1094	607	1320
1095	607	1321
1096	607	1322
1097	607	1323
1098	607	1324
1099	607	1325
1100	607	1326
1101	607	1327
1102	607	1328
1103	607	1329
1104	607	1330
1105	607	1331
1106	607	1332
1107	607	1333
1108	607	1334
1109	607	1335
1110	607	1336
1111	607	1337
1112	705	1338
1113	705	1339
1114	607	1340
1115	607	1341
1116	568	1342
1117	568	1343
1118	686	1344
1119	686	1345
1120	442	1346
1121	442	1347
1122	392	1348
1123	392	1349
1124	607	1350
1125	607	1351
1126	686	1356
1127	686	1357
1128	686	1358
1129	686	1359
1130	548	1360
1131	548	1361
1132	607	1362
1133	607	1363
1134	686	1364
1135	686	1365
1136	409	1366
1137	409	1367
1138	607	1368
1139	607	1369
1140	607	1370
1141	607	1371
1142	607	1372
1143	607	1373
1144	607	1374
1145	607	1375
1146	607	1376
1147	607	1377
1148	607	1378
1149	607	1379
1150	607	1380
1151	607	1381
1152	607	1382
1153	607	1383
1154	607	1384
1155	607	1385
1156	409	1386
1157	409	1387
1158	607	1390
1159	607	1391
1160	607	1392
1161	607	1393
1162	311	1394
1163	311	1395
1164	607	1396
1165	607	1397
1166	607	1398
1167	607	1399
1168	392	1402
1169	392	1403
1170	568	1404
1171	568	1405
1172	568	1406
1173	568	1407
1174	409	1408
1175	409	1409
1176	311	1410
1177	311	1411
1178	607	1412
1179	607	1413
1180	686	1414
1181	686	1415
1182	626	1416
1183	626	1417
1184	626	1420
1185	626	1421
1186	607	1428
1187	607	1429
1188	607	1430
1189	607	1431
1190	607	1432
1191	607	1433
1192	607	1434
1193	607	1435
1194	409	1436
1195	409	1437
1196	651	1440
1197	651	1441
1198	686	1442
1199	686	1443
1200	442	1444
1201	442	1445
1202	442	1446
1203	442	1447
1204	729	1448
1205	729	1449
1206	311	1452
1207	311	1453
1208	597	1454
1209	597	1455
1210	607	1462
1211	607	1463
1212	607	1472
1213	607	1473
1214	607	1474
1215	607	1475
1216	607	1476
1217	607	1477
1218	607	1478
1219	607	1479
1220	607	1480
1221	607	1481
1222	607	1482
1223	607	1483
1224	607	1484
1225	607	1485
1226	686	1486
1227	686	1487
1228	607	1488
1229	607	1489
1230	607	1490
1231	607	1491
1232	607	1492
1233	607	1493
1234	772	1494
1235	772	1495
1236	442	1496
1237	442	1497
1238	409	1498
1239	409	1499
1240	548	1502
1241	548	1503
1242	686	1504
1243	686	1505
1244	135	1508
1245	135	1509
1246	607	1510
1247	607	1511
1248	686	1512
1249	686	1513
1250	686	1514
1251	686	1515
1252	607	1516
1253	607	1517
1254	686	1518
1255	686	1519
1256	607	1520
1257	607	1521
1258	607	1522
1259	607	1523
1260	607	1524
1261	607	1525
1262	607	1526
1263	607	1527
1264	607	1528
1265	607	1529
1266	607	1530
1267	607	1531
1268	607	1532
1269	607	1533
1270	409	1534
1271	409	1535
1272	607	1538
1273	607	1539
1274	597	1542
1275	597	1543
1276	607	1544
1277	607	1545
1278	607	1546
1279	607	1547
1280	686	1548
1281	686	1549
1282	392	1550
1283	392	1551
1284	442	1552
1285	442	1553
1286	442	1554
1287	442	1555
1288	686	1556
1289	686	1557
1290	607	1560
1291	607	1561
1292	607	1562
1293	607	1563
1294	607	1564
1295	607	1565
1296	607	1566
1297	607	1567
1298	568	1568
1299	568	1569
1300	729	1570
1301	729	1571
1302	568	1572
1303	568	1573
1304	607	1576
1305	607	1577
1306	651	1578
1307	651	1579
1308	392	1580
1309	392	1581
1310	607	1584
1311	607	1585
1312	686	1588
1313	686	1589
1314	686	1590
1315	686	1591
1316	607	1592
1317	607	1593
1318	686	1596
1319	686	1597
1320	686	1598
1321	686	1599
1322	607	1600
1323	607	1601
1324	517	1602
1325	517	1603
1326	548	1604
1327	548	1605
1328	254	1606
1329	254	1607
1330	528	1608
1331	528	1609
1332	681	1610
1333	681	1611
1334	296	1614
1335	296	1615
1336	696	1622
1337	696	1623
1338	607	1624
1339	607	1625
1340	607	1626
1341	607	1627
1342	135	1628
1343	135	1629
1344	461	1630
1345	461	1631
1346	254	1632
1347	254	1633
1348	254	1634
1349	254	1635
1350	568	1636
1351	568	1637
1352	135	1638
1353	135	1639
1354	302	1642
1355	302	1643
1356	607	1644
1357	607	1645
1358	729	1646
1359	729	1647
1360	597	1648
1361	597	1649
1362	607	1654
1363	607	1655
1364	105	1656
1365	105	1657
1366	568	1658
1367	568	1659
1368	528	1660
1369	528	1661
1370	734	1662
1371	734	1663
1372	348	1666
1373	348	1667
1374	686	1670
1375	686	1671
1376	607	1672
1377	607	1673
1378	705	1674
1379	705	1675
1380	296	1676
1381	296	1677
1382	195	1678
1383	195	1679
1384	409	1680
1385	409	1681
1386	580	1682
1387	580	1683
1388	311	1684
1389	311	1685
1390	681	1686
1391	681	1687
1392	442	1690
1393	442	1691
1394	580	1694
1395	580	1695
1396	681	1696
1397	681	1697
1398	686	1698
1399	686	1699
1400	808	1700
1401	808	1701
1402	729	1704
1403	729	1705
1404	548	1710
1405	548	1711
1406	705	1714
1407	705	1715
1408	797	1716
1409	797	1717
1410	651	1718
1411	651	1719
1412	696	1720
1413	696	1721
1414	703	1722
1415	703	1723
1416	856	1724
1417	856	1725
1418	808	1726
1419	808	1727
1420	797	1728
1421	797	1729
1422	296	1730
1423	296	1731
1424	568	1732
1425	568	1733
1426	392	1734
1427	392	1735
1428	703	1736
1429	703	1737
1430	597	1738
1431	597	1739
1432	254	1740
1433	254	1741
1434	548	1742
1435	548	1743
1436	607	1746
1437	607	1747
1438	195	1748
1439	195	1749
1440	442	1750
1441	442	1751
1442	580	1752
1443	580	1753
1444	517	1754
1445	517	1755
1446	672	1756
1447	672	1757
1448	528	1758
1449	528	1759
1450	302	1760
1451	302	1761
1452	409	1762
1453	409	1763
1454	607	1764
1455	607	1765
1456	734	1766
1457	734	1767
1458	461	1768
1459	461	1769
1460	597	1770
1461	597	1771
1462	254	1772
1463	254	1773
1464	580	1774
1465	580	1775
1466	651	1776
1467	651	1777
1468	672	1778
1469	672	1779
1470	528	1780
1471	528	1781
1472	311	1782
1473	311	1783
1474	517	1784
1475	517	1785
1476	808	1788
1477	808	1789
1478	358	1790
1479	358	1791
1480	442	1792
1481	442	1793
1482	810	1796
1483	810	1797
1484	296	1804
1485	296	1805
1486	392	1808
1487	392	1809
1488	348	1810
1489	348	1811
1490	369	1814
1491	369	1815
1492	369	1816
1493	369	1817
1494	856	1822
1495	856	1823
1496	808	1824
1497	808	1825
1498	597	1826
1499	597	1827
1500	105	1828
1501	105	1829
1502	442	1830
1503	442	1831
1504	568	1832
1505	568	1833
1506	626	1834
1507	626	1835
1508	296	1836
1509	296	1837
1510	548	1838
1511	548	1839
1512	681	1840
1513	681	1841
1514	517	1842
1515	517	1843
1516	626	1846
1517	626	1847
1518	810	1848
1519	810	1849
1520	772	1850
1521	772	1851
1522	772	1854
1523	772	1855
1524	296	6962
1525	296	6963
1526	706	6964
1527	706	6965
1528	517	6966
1529	517	6967
1530	528	6968
1531	528	6969
1532	350	6970
1533	350	6971
1534	548	6974
1535	548	6975
1536	254	6976
1537	254	6977
1538	648	6984
1539	648	6985
1540	302	6986
1541	302	6987
1542	302	6988
1543	302	6989
1544	302	6990
1545	302	6991
1546	302	6992
1547	302	6993
1548	43	6994
1549	43	6995
1550	162	7000
1551	162	7001
1552	287	7006
1553	287	7007
1554	89	7008
1555	89	7009
1556	568	7012
1557	568	7013
1558	580	7014
1559	580	7015
1560	580	7016
1561	580	7017
1562	797	7018
1563	797	7019
1564	797	7020
1565	797	7021
1566	150	7022
1567	150	7023
1568	150	7024
1569	150	7025
1570	409	7026
1571	409	7027
1572	409	7028
1573	409	7029
1574	607	7030
1575	607	7031
1576	607	7032
1577	607	7033
1578	139	7034
1579	139	7035
1580	139	7036
1581	139	7037
1582	311	7038
1583	311	7039
1584	311	7040
1585	311	7041
1586	626	7042
1587	626	7043
1588	626	7044
1589	626	7045
1590	869	7050
1591	869	7051
1592	869	7052
1593	869	7053
1594	568	7054
1595	568	7055
1596	568	7056
1597	568	7057
1598	240	7058
1599	240	7059
1600	240	7060
1601	240	7061
1602	442	7066
1603	442	7067
1604	442	7068
1605	442	7069
1606	672	7070
1607	672	7071
1608	672	7072
1609	672	7073
1610	294	7076
1611	294	7077
1612	167	7078
1613	167	7079
1614	180	7080
1615	180	7081
1616	296	7082
1617	296	7083
1618	296	7084
1619	296	7085
1620	296	7086
1621	296	7087
1622	358	7088
1623	358	7089
1624	706	7090
1625	706	7091
1626	706	7092
1627	706	7093
1628	607	7094
1629	607	7095
1630	607	7096
1631	607	7097
1632	681	7106
1633	681	7107
1634	681	7108
1635	681	7109
1636	286	7110
1637	286	7111
1638	286	7112
1639	286	7113
1640	286	7114
1641	286	7115
1642	286	7116
1643	286	7117
1644	286	7118
1645	286	7119
1646	23	7122
1647	23	7123
1648	819	7124
1649	819	7125
1650	819	7126
1651	819	7127
1652	819	7128
1653	819	7129
1654	517	7136
1655	517	7137
1656	517	7138
1657	517	7139
1658	144	7144
1659	144	7145
1660	144	7146
1661	144	7147
1662	528	7152
1663	528	7153
1664	528	7154
1665	528	7155
1666	856	7158
1667	856	7159
1668	856	7160
1669	856	7161
1670	705	7162
1671	705	7163
1672	705	7164
1673	705	7165
1674	572	7166
1675	572	7167
1676	572	7168
1677	572	7169
1678	458	7178
1679	458	7179
1680	458	7180
1681	458	7181
1682	109	7182
1683	109	7183
1684	109	7184
1685	109	7185
1686	800	7186
1687	800	7187
1688	800	7188
1689	800	7189
1690	607	7198
1691	607	7199
1692	607	7200
1693	607	7201
1694	607	7202
1695	607	7203
1696	350	7204
1697	350	7205
1698	350	7206
1699	350	7207
1700	350	7208
1701	350	7209
1702	442	7210
1703	442	7211
1704	442	7212
1705	442	7213
1706	869	7214
1707	869	7215
1708	869	7216
1709	869	7217
1710	78	7222
1711	78	7223
1712	78	7224
1713	78	7225
1714	869	7226
1715	869	7227
1716	131	7228
1717	131	7229
1718	131	7230
1719	131	7231
1720	801	7236
1721	801	7237
1722	801	7238
1723	801	7239
1724	207	7240
1725	207	7241
1726	207	7242
1727	207	7243
1728	696	7244
1729	696	7245
1730	696	7246
1731	696	7247
1732	287	7248
1733	287	7249
1734	287	7250
1735	287	7251
1736	861	7252
1737	861	7253
1738	861	7254
1739	861	7255
1740	437	7256
1741	437	7257
1742	437	7258
1743	437	7259
1744	869	7260
1745	869	7261
1746	869	7262
1747	869	7263
1748	195	7264
1749	195	7265
1750	195	7266
1751	195	7267
1752	869	7268
1753	869	7269
1754	869	7270
1755	869	7271
1756	548	7272
1757	548	7273
1758	548	7274
1759	548	7275
1760	598	7276
1761	598	7277
1762	598	7278
1763	598	7279
1764	437	7282
1765	437	7283
1766	437	7284
1767	437	7285
1768	254	7290
1769	254	7291
1770	254	7292
1771	254	7293
1772	254	7294
1773	254	7295
1774	105	7300
1775	105	7301
1776	105	7302
1777	105	7303
1778	51	7312
1779	51	7313
1780	51	7314
1781	51	7315
1782	686	7316
1783	686	7317
1784	686	7318
1785	686	7319
1786	135	7320
1787	135	7321
1788	135	7322
1789	135	7323
1790	294	7324
1791	294	7325
1792	294	7326
1793	294	7327
1794	772	7334
1795	772	7335
1796	772	7336
1797	772	7337
1798	607	7338
1799	607	7339
1800	607	7340
1801	607	7341
1802	607	7342
1803	607	7343
1804	729	7372
1805	729	7373
1806	729	7374
1807	729	7375
1808	602	7384
1809	602	7385
1810	873	7386
1811	873	7387
1812	873	7388
1813	873	7389
1814	873	7390
1815	873	7391
1816	873	7392
1817	873	7393
1818	869	7400
1819	869	7401
1820	869	7402
1821	869	7403
1822	734	7404
1823	734	7405
1824	734	7406
1825	734	7407
1826	196	7408
1827	196	7409
1828	196	7410
1829	196	7411
1830	359	7412
1831	359	7413
1832	359	7414
1833	359	7415
1834	607	7416
1835	607	7417
1836	461	7422
1837	461	7423
1838	461	7424
1839	461	7425
1840	392	7426
1841	392	7427
1842	392	7428
1843	392	7429
1844	593	7430
1845	593	7431
1846	477	7432
1847	477	7433
1848	477	7434
1849	477	7435
1850	361	7440
1851	361	7441
1852	361	7442
1853	361	7443
1854	840	7444
1855	840	7445
1856	840	7446
1857	840	7447
1858	810	7452
1859	810	7453
1860	810	7454
1861	810	7455
1862	162	7456
1863	162	7457
1864	162	7458
1865	162	7459
1866	348	7460
1867	348	7461
1868	348	7462
1869	348	7463
1870	125	7464
1871	125	7465
1872	125	7466
1873	125	7467
1874	674	7472
1875	674	7473
1876	674	7474
1877	674	7475
1878	597	7476
1879	597	7477
1880	597	7478
1881	597	7479
1882	597	7480
1883	597	7481
1884	597	7482
1885	597	7483
1886	869	7484
1887	869	7485
1888	869	7486
1889	869	7487
1890	651	7488
1891	651	7489
1892	651	7490
1893	651	7491
1894	715	7492
1895	715	7493
1896	715	7494
1897	715	7495
1898	703	7496
1899	703	7497
1900	703	7498
1901	703	7499
1902	648	7500
1903	648	7501
1904	648	7502
1905	648	7503
