id	deme	orig_id
948	648	1078
949	648	1079
950	648	1086
951	648	1087
952	648	1088
953	648	1089
954	679	1090
955	679	1091
956	648	1092
957	648	1093
958	648	1094
959	648	1095
960	648	1096
961	648	1097
962	648	1098
963	648	1099
964	390	1102
965	390	1103
966	648	1108
967	648	1109
968	390	1110
969	390	1111
970	648	1112
971	648	1113
972	679	1114
973	679	1115
974	374	1118
975	374	1119
976	679	1120
977	679	1121
978	184	1122
979	184	1123
980	374	1124
981	374	1125
982	390	1126
983	390	1127
984	648	1132
985	648	1133
986	109	1146
987	109	1147
988	648	1148
989	648	1149
990	648	1150
991	648	1151
992	648	1152
993	648	1153
994	683	1154
995	683	1155
996	648	1156
997	648	1157
998	648	1164
999	648	1165
1000	648	1166
1001	648	1167
1002	679	1168
1003	679	1169
1004	374	1170
1005	374	1171
1006	892	1172
1007	892	1173
1008	648	1174
1009	648	1175
1010	894	1176
1011	894	1177
1012	374	1178
1013	374	1179
1014	374	1180
1015	374	1181
1016	112	1182
1017	112	1183
1018	648	1184
1019	648	1185
1020	683	1196
1021	683	1197
1022	390	1198
1023	390	1199
1024	109	1204
1025	109	1205
1026	648	1206
1027	648	1207
1028	648	1208
1029	648	1209
1030	648	1210
1031	648	1211
1032	648	1212
1033	648	1213
1034	323	1214
1035	323	1215
1036	648	1216
1037	648	1217
1038	323	1222
1039	323	1223
1040	648	1224
1041	648	1225
1042	648	1226
1043	648	1227
1044	648	1228
1045	648	1229
1046	648	1230
1047	648	1231
1048	683	1232
1049	683	1233
1050	894	1234
1051	894	1235
1052	184	1236
1053	184	1237
1054	374	1238
1055	374	1239
1056	648	1264
1057	648	1265
1058	648	1266
1059	648	1267
1060	648	1268
1061	648	1269
1062	683	1270
1063	683	1271
1064	648	1272
1065	648	1273
1066	323	1276
1067	323	1277
1068	648	1278
1069	648	1279
1070	648	1280
1071	648	1281
1072	683	1282
1073	683	1283
1074	198	1284
1075	198	1285
1076	648	1286
1077	648	1287
1078	648	1288
1079	648	1289
1080	715	1290
1081	715	1291
1082	112	1294
1083	112	1295
1084	894	1296
1085	894	1297
1086	894	1298
1087	894	1299
1088	648	1302
1089	648	1303
1090	110	1304
1091	110	1305
1092	648	1308
1093	648	1309
1094	648	1320
1095	648	1321
1096	648	1322
1097	648	1323
1098	648	1324
1099	648	1325
1100	648	1326
1101	648	1327
1102	648	1328
1103	648	1329
1104	648	1330
1105	648	1331
1106	648	1332
1107	648	1333
1108	648	1334
1109	648	1335
1110	648	1336
1111	648	1337
1112	10	1338
1113	10	1339
1114	648	1340
1115	648	1341
1116	894	1342
1117	894	1343
1118	683	1344
1119	683	1345
1120	374	1346
1121	374	1347
1122	184	1348
1123	184	1349
1124	648	1350
1125	648	1351
1126	683	1356
1127	683	1357
1128	683	1358
1129	683	1359
1130	109	1360
1131	109	1361
1132	648	1362
1133	648	1363
1134	683	1364
1135	683	1365
1136	323	1366
1137	323	1367
1138	648	1368
1139	648	1369
1140	648	1370
1141	648	1371
1142	648	1372
1143	648	1373
1144	648	1374
1145	648	1375
1146	648	1376
1147	648	1377
1148	648	1378
1149	648	1379
1150	648	1380
1151	648	1381
1152	648	1382
1153	648	1383
1154	648	1384
1155	648	1385
1156	323	1386
1157	323	1387
1158	648	1390
1159	648	1391
1160	648	1392
1161	648	1393
1162	390	1394
1163	390	1395
1164	648	1396
1165	648	1397
1166	648	1398
1167	648	1399
1168	184	1402
1169	184	1403
1170	894	1404
1171	894	1405
1172	894	1406
1173	894	1407
1174	323	1408
1175	323	1409
1176	390	1410
1177	390	1411
1178	648	1412
1179	648	1413
1180	683	1414
1181	683	1415
1182	404	1416
1183	404	1417
1184	404	1420
1185	404	1421
1186	648	1428
1187	648	1429
1188	648	1430
1189	648	1431
1190	648	1432
1191	648	1433
1192	648	1434
1193	648	1435
1194	323	1436
1195	323	1437
1196	715	1440
1197	715	1441
1198	683	1442
1199	683	1443
1200	374	1444
1201	374	1445
1202	374	1446
1203	374	1447
1204	112	1448
1205	112	1449
1206	390	1452
1207	390	1453
1208	892	1454
1209	892	1455
1210	648	1462
1211	648	1463
1212	648	1472
1213	648	1473
1214	648	1474
1215	648	1475
1216	648	1476
1217	648	1477
1218	648	1478
1219	648	1479
1220	648	1480
1221	648	1481
1222	648	1482
1223	648	1483
1224	648	1484
1225	648	1485
1226	683	1486
1227	683	1487
1228	648	1488
1229	648	1489
1230	648	1490
1231	648	1491
1232	648	1492
1233	648	1493
1234	456	1494
1235	456	1495
1236	374	1496
1237	374	1497
1238	323	1498
1239	323	1499
1240	109	1502
1241	109	1503
1242	683	1504
1243	683	1505
1244	549	1508
1245	549	1509
1246	648	1510
1247	648	1511
1248	683	1512
1249	683	1513
1250	683	1514
1251	683	1515
1252	648	1516
1253	648	1517
1254	683	1518
1255	683	1519
1256	648	1520
1257	648	1521
1258	648	1522
1259	648	1523
1260	648	1524
1261	648	1525
1262	648	1526
1263	648	1527
1264	648	1528
1265	648	1529
1266	648	1530
1267	648	1531
1268	648	1532
1269	648	1533
1270	323	1534
1271	323	1535
1272	648	1538
1273	648	1539
1274	892	1542
1275	892	1543
1276	648	1544
1277	648	1545
1278	648	1546
1279	648	1547
1280	683	1548
1281	683	1549
1282	184	1550
1283	184	1551
1284	374	1552
1285	374	1553
1286	374	1554
1287	374	1555
1288	683	1556
1289	683	1557
1290	648	1560
1291	648	1561
1292	648	1562
1293	648	1563
1294	648	1564
1295	648	1565
1296	648	1566
1297	648	1567
1298	894	1568
1299	894	1569
1300	112	1570
1301	112	1571
1302	894	1572
1303	894	1573
1304	648	1576
1305	648	1577
1306	715	1578
1307	715	1579
1308	184	1580
1309	184	1581
1310	648	1584
1311	648	1585
1312	683	1588
1313	683	1589
1314	683	1590
1315	683	1591
1316	648	1592
1317	648	1593
1318	683	1596
1319	683	1597
1320	683	1598
1321	683	1599
1322	648	1600
1323	648	1601
1324	517	1602
1325	517	1603
1326	109	1604
1327	109	1605
1328	828	1606
1329	828	1607
1330	463	1608
1331	463	1609
1332	467	1610
1333	467	1611
1334	110	1614
1335	110	1615
1336	154	1622
1337	154	1623
1338	648	1624
1339	648	1625
1340	648	1626
1341	648	1627
1342	549	1628
1343	549	1629
1344	27	1630
1345	27	1631
1346	828	1632
1347	828	1633
1348	828	1634
1349	828	1635
1350	894	1636
1351	894	1637
1352	549	1638
1353	549	1639
1354	523	1642
1355	523	1643
1356	648	1644
1357	648	1645
1358	112	1646
1359	112	1647
1360	892	1648
1361	892	1649
1362	648	1654
1363	648	1655
1364	588	1656
1365	588	1657
1366	894	1658
1367	894	1659
1368	463	1660
1369	463	1661
1370	693	1662
1371	693	1663
1372	883	1666
1373	883	1667
1374	683	1670
1375	683	1671
1376	648	1672
1377	648	1673
1378	10	1674
1379	10	1675
1380	110	1676
1381	110	1677
1382	897	1678
1383	897	1679
1384	323	1680
1385	323	1681
1386	257	1682
1387	257	1683
1388	390	1684
1389	390	1685
1390	467	1686
1391	467	1687
1392	374	1690
1393	374	1691
1394	257	1694
1395	257	1695
1396	467	1696
1397	467	1697
1398	683	1698
1399	683	1699
1400	91	1700
1401	91	1701
1402	112	1704
1403	112	1705
1404	109	1710
1405	109	1711
1406	10	1714
1407	10	1715
1408	532	1716
1409	532	1717
1410	715	1718
1411	715	1719
1412	154	1720
1413	154	1721
1414	135	1722
1415	135	1723
1416	679	1724
1417	679	1725
1418	91	1726
1419	91	1727
1420	532	1728
1421	532	1729
1422	110	1730
1423	110	1731
1424	894	1732
1425	894	1733
1426	184	1734
1427	184	1735
1428	135	1736
1429	135	1737
1430	892	1738
1431	892	1739
1432	828	1740
1433	828	1741
1434	109	1742
1435	109	1743
1436	648	1746
1437	648	1747
1438	897	1748
1439	897	1749
1440	374	1750
1441	374	1751
1442	257	1752
1443	257	1753
1444	517	1754
1445	517	1755
1446	394	1756
1447	394	1757
1448	463	1758
1449	463	1759
1450	523	1760
1451	523	1761
1452	323	1762
1453	323	1763
1454	648	1764
1455	648	1765
1456	693	1766
1457	693	1767
1458	27	1768
1459	27	1769
1460	892	1770
1461	892	1771
1462	828	1772
1463	828	1773
1464	257	1774
1465	257	1775
1466	715	1776
1467	715	1777
1468	394	1778
1469	394	1779
1470	463	1780
1471	463	1781
1472	390	1782
1473	390	1783
1474	517	1784
1475	517	1785
1476	91	1788
1477	91	1789
1478	198	1790
1479	198	1791
1480	374	1792
1481	374	1793
1482	254	1796
1483	254	1797
1484	110	1804
1485	110	1805
1486	184	1808
1487	184	1809
1488	883	1810
1489	883	1811
1490	826	1814
1491	826	1815
1492	826	1816
1493	826	1817
1494	679	1822
1495	679	1823
1496	91	1824
1497	91	1825
1498	892	1826
1499	892	1827
1500	588	1828
1501	588	1829
1502	374	1830
1503	374	1831
1504	894	1832
1505	894	1833
1506	404	1834
1507	404	1835
1508	110	1836
1509	110	1837
1510	109	1838
1511	109	1839
1512	467	1840
1513	467	1841
1514	517	1842
1515	517	1843
1516	404	1846
1517	404	1847
1518	254	1848
1519	254	1849
1520	456	1850
1521	456	1851
1522	456	1854
1523	456	1855
1524	110	6962
1525	110	6963
1526	405	6964
1527	405	6965
1528	517	6966
1529	517	6967
1530	463	6968
1531	463	6969
1532	643	6970
1533	643	6971
1534	109	6974
1535	109	6975
1536	828	6976
1537	828	6977
1538	74	6984
1539	74	6985
1540	523	6986
1541	523	6987
1542	523	6988
1543	523	6989
1544	523	6990
1545	523	6991
1546	523	6992
1547	523	6993
1548	146	6994
1549	146	6995
1550	3	7000
1551	3	7001
1552	384	7006
1553	384	7007
1554	419	7008
1555	419	7009
1556	894	7012
1557	894	7013
1558	257	7014
1559	257	7015
1560	257	7016
1561	257	7017
1562	532	7018
1563	532	7019
1564	532	7020
1565	532	7021
1566	223	7022
1567	223	7023
1568	223	7024
1569	223	7025
1570	323	7026
1571	323	7027
1572	323	7028
1573	323	7029
1574	648	7030
1575	648	7031
1576	648	7032
1577	648	7033
1578	272	7034
1579	272	7035
1580	272	7036
1581	272	7037
1582	390	7038
1583	390	7039
1584	390	7040
1585	390	7041
1586	404	7042
1587	404	7043
1588	404	7044
1589	404	7045
1590	259	7050
1591	259	7051
1592	259	7052
1593	259	7053
1594	894	7054
1595	894	7055
1596	894	7056
1597	894	7057
1598	613	7058
1599	613	7059
1600	613	7060
1601	613	7061
1602	374	7066
1603	374	7067
1604	374	7068
1605	374	7069
1606	394	7070
1607	394	7071
1608	394	7072
1609	394	7073
1610	552	7076
1611	552	7077
1612	658	7078
1613	658	7079
1614	825	7080
1615	825	7081
1616	110	7082
1617	110	7083
1618	110	7084
1619	110	7085
1620	110	7086
1621	110	7087
1622	198	7088
1623	198	7089
1624	405	7090
1625	405	7091
1626	405	7092
1627	405	7093
1628	648	7094
1629	648	7095
1630	648	7096
1631	648	7097
1632	467	7106
1633	467	7107
1634	467	7108
1635	467	7109
1636	579	7110
1637	579	7111
1638	579	7112
1639	579	7113
1640	579	7114
1641	579	7115
1642	579	7116
1643	579	7117
1644	579	7118
1645	579	7119
1646	86	7122
1647	86	7123
1648	361	7124
1649	361	7125
1650	361	7126
1651	361	7127
1652	361	7128
1653	361	7129
1654	517	7136
1655	517	7137
1656	517	7138
1657	517	7139
1658	817	7144
1659	817	7145
1660	817	7146
1661	817	7147
1662	463	7152
1663	463	7153
1664	463	7154
1665	463	7155
1666	679	7158
1667	679	7159
1668	679	7160
1669	679	7161
1670	10	7162
1671	10	7163
1672	10	7164
1673	10	7165
1674	506	7166
1675	506	7167
1676	506	7168
1677	506	7169
1678	180	7178
1679	180	7179
1680	180	7180
1681	180	7181
1682	820	7182
1683	820	7183
1684	820	7184
1685	820	7185
1686	188	7186
1687	188	7187
1688	188	7188
1689	188	7189
1690	648	7198
1691	648	7199
1692	648	7200
1693	648	7201
1694	648	7202
1695	648	7203
1696	643	7204
1697	643	7205
1698	643	7206
1699	643	7207
1700	643	7208
1701	643	7209
1702	374	7210
1703	374	7211
1704	374	7212
1705	374	7213
1706	259	7214
1707	259	7215
1708	259	7216
1709	259	7217
1710	310	7222
1711	310	7223
1712	310	7224
1713	310	7225
1714	259	7226
1715	259	7227
1716	782	7228
1717	782	7229
1718	782	7230
1719	782	7231
1720	336	7236
1721	336	7237
1722	336	7238
1723	336	7239
1724	263	7240
1725	263	7241
1726	263	7242
1727	263	7243
1728	154	7244
1729	154	7245
1730	154	7246
1731	154	7247
1732	384	7248
1733	384	7249
1734	384	7250
1735	384	7251
1736	416	7252
1737	416	7253
1738	416	7254
1739	416	7255
1740	847	7256
1741	847	7257
1742	847	7258
1743	847	7259
1744	259	7260
1745	259	7261
1746	259	7262
1747	259	7263
1748	897	7264
1749	897	7265
1750	897	7266
1751	897	7267
1752	259	7268
1753	259	7269
1754	259	7270
1755	259	7271
1756	109	7272
1757	109	7273
1758	109	7274
1759	109	7275
1760	721	7276
1761	721	7277
1762	721	7278
1763	721	7279
1764	847	7282
1765	847	7283
1766	847	7284
1767	847	7285
1768	828	7290
1769	828	7291
1770	828	7292
1771	828	7293
1772	828	7294
1773	828	7295
1774	588	7300
1775	588	7301
1776	588	7302
1777	588	7303
1778	182	7312
1779	182	7313
1780	182	7314
1781	182	7315
1782	683	7316
1783	683	7317
1784	683	7318
1785	683	7319
1786	549	7320
1787	549	7321
1788	549	7322
1789	549	7323
1790	552	7324
1791	552	7325
1792	552	7326
1793	552	7327
1794	456	7334
1795	456	7335
1796	456	7336
1797	456	7337
1798	648	7338
1799	648	7339
1800	648	7340
1801	648	7341
1802	648	7342
1803	648	7343
1804	112	7372
1805	112	7373
1806	112	7374
1807	112	7375
1808	761	7384
1809	761	7385
1810	614	7386
1811	614	7387
1812	614	7388
1813	614	7389
1814	614	7390
1815	614	7391
1816	614	7392
1817	614	7393
1818	259	7400
1819	259	7401
1820	259	7402
1821	259	7403
1822	693	7404
1823	693	7405
1824	693	7406
1825	693	7407
1826	432	7408
1827	432	7409
1828	432	7410
1829	432	7411
1830	355	7412
1831	355	7413
1832	355	7414
1833	355	7415
1834	648	7416
1835	648	7417
1836	27	7422
1837	27	7423
1838	27	7424
1839	27	7425
1840	184	7426
1841	184	7427
1842	184	7428
1843	184	7429
1844	696	7430
1845	696	7431
1846	128	7432
1847	128	7433
1848	128	7434
1849	128	7435
1850	185	7440
1851	185	7441
1852	185	7442
1853	185	7443
1854	615	7444
1855	615	7445
1856	615	7446
1857	615	7447
1858	254	7452
1859	254	7453
1860	254	7454
1861	254	7455
1862	3	7456
1863	3	7457
1864	3	7458
1865	3	7459
1866	883	7460
1867	883	7461
1868	883	7462
1869	883	7463
1870	524	7464
1871	524	7465
1872	524	7466
1873	524	7467
1874	54	7472
1875	54	7473
1876	54	7474
1877	54	7475
1878	892	7476
1879	892	7477
1880	892	7478
1881	892	7479
1882	892	7480
1883	892	7481
1884	892	7482
1885	892	7483
1886	259	7484
1887	259	7485
1888	259	7486
1889	259	7487
1890	715	7488
1891	715	7489
1892	715	7490
1893	715	7491
1894	605	7492
1895	605	7493
1896	605	7494
1897	605	7495
1898	135	7496
1899	135	7497
1900	135	7498
1901	135	7499
1902	74	7500
1903	74	7501
1904	74	7502
1905	74	7503
